26.2,35.0,495.0,168.33
26.2,35.0,572.0,168.33
26.3,35.0,565.0,168.33
26.3,35.0,504.0,168.33
26.2,35.0,442.0,168.33
26.2,35.0,530.0,168.33
26.3,35.0,567.0,168.33
26.3,35.0,447.0,168.33
26.2,36.0,409.0,168.33
26.2,36.0,573.0,167.50
26.2,36.0,537.0,167.50
26.2,36.0,537.0,167.50
26.1,36.0,568.0,167.50
26.1,36.0,471.0,167.50
26.3,36.0,538.0,167.50
26.3,36.0,408.0,168.33
26.3,36.0,492.0,168.33
26.3,36.0,551.0,167.50
26.0,36.0,411.0,167.50
26.0,36.0,540.0,167.50
