26.2,36.0,481.0,165.83
36.2,36.0,563.0,165.83
26.2,36.0,537.0,165.83
36.2,36.0,504.0,165.83
26.1,36.0,578.0,166.67
36.1,36.0,536.0,165.83
26.2,36.0,487.0,165.83
36.2,36.0,572.0,165.83
26.2,36.0,442.0,166.67
36.2,36.0,585.0,166.67
26.2,36.0,524.0,165.83
36.2,36.0,569.0,165.83
26.1,36.0,551.0,165.83
36.1,36.0,566.0,165.00
26.2,36.0,547.0,165.83
36.2,36.0,400.0,165.00
26.1,36.0,466.0,165.00
36.1,36.0,398.0,165.00
26.3,35.0,534.0,165.00
36.1,35.0,473.0,162.50
