26.0,35.0,406.0,163.33
26.0,35.0,521.0,163.33
26.0,35.0,572.0,163.33
26.0,35.0,575.0,163.33
26.0,35.0,532.0,164.17
26.0,35.0,420.0,164.17
26.0,35.0,456.0,164.17
26.0,35.0,539.0,164.17
26.0,35.0,409.0,164.17
26.0,35.0,438.0,164.17
26.0,35.0,410.0,164.17
26.1,35.0,424.0,164.17
26.1,35.0,510.0,164.17
26.0,35.0,478.0,165.00
26.0,35.0,425.0,164.17
26.1,35.0,572.0,165.00
26.1,35.0,408.0,165.00
26.1,35.0,569.0,165.00
26.1,35.0,408.0,165.00
26.0,35.0,546.0,165.00
