26.2,36.0,440.0,168.33
26.2,36.0,404.0,168.33
26.3,36.0,415.0,168.33
26.3,36.0,574.0,168.33
26.3,36.0,576.0,168.33
26.3,36.0,426.0,169.17
26.3,36.0,450.0,168.33
26.3,36.0,569.0,168.33
26.3,36.0,431.0,169.17
26.4,36.0,447.0,170.00
26.4,36.0,412.0,170.00
26.4,36.0,537.0,170.00
26.3,36.0,574.0,170.00
26.3,36.0,553.0,170.00
26.4,36.0,428.0,170.00
26.4,36.0,548.0,170.00
26.4,36.0,423.0,170.00
26.4,36.0,421.0,170.83
26.3,36.0,584.0,170.00
26.2,36.0,446.0,168.33
